-0.236516,-0.0937138,1.50049,-0.27315,0.225683,1.49232,-0.305546,0.527854,1.47089,-0.266419,0.653681,1.48843,-0.368284,0.385785,1.35545,-0.404486,0.157704,1.27368,-0.300356,-0.0235936,1.23825,-0.268663,-0.047152,1.25433,-0.192229,0.389002,1.60246,-0.135207,0.173374,1.69134,-0.0241236,0.00324378,1.66494,0.0298534,-0.0455463,1.66748,-0.271563,-0.0927457,1.4178,-0.249878,-0.398946,1.35828,-0.295223,-0.741305,1.40368,-0.248175,-0.810875,1.38787,-0.190027,-0.0900984,1.50955,-0.153503,-0.390872,1.52621,-0.425231,-0.719775,1.50739,-0.397146,-0.799151,1.47961,-0.298057,0.454593,1.4783,-0.221181,-0.0779341,1.27225,-0.227518,-0.0103708,1.29233,0.0670439,-0.0906475,1.65141,0.0454451,-0.0199683,1.62189,
-0.230464,-0.0941011,1.50626,-0.265787,0.225643,1.49922,-0.296852,0.528275,1.47899,-0.26016,0.653812,1.49309,-0.364135,0.386553,1.36264,-0.401393,0.160694,1.28455,-0.298586,-0.0222989,1.24247,-0.263555,-0.0475168,1.26342,-0.178237,0.390353,1.60896,-0.125125,0.173936,1.6905,-0.0205305,0.00192604,1.65832,0.0353292,-0.0497042,1.63856,-0.267182,-0.0931371,1.4233,-0.24958,-0.399091,1.35886,-0.294956,-0.74132,1.40317,-0.24844,-0.810474,1.38802,-0.182362,-0.0904734,1.51556,-0.148533,-0.393364,1.52858,-0.4087,-0.720844,1.54144,-0.369758,-0.794212,1.48701,-0.28969,0.454886,1.48609,-0.221259,-0.0829254,1.26701,-0.265368,-0.01504,1.2219,0.0699659,-0.10016,1.61624,0.0451269,-0.0194881,1.59488,
-0.213833,-0.0966863,1.52378,-0.248043,0.22515,1.51674,-0.27824,0.529949,1.49637,-0.244541,0.656281,1.50711,-0.353223,0.387383,1.38109,-0.394846,0.166962,1.30695,-0.293938,-0.0185416,1.25535,-0.259777,-0.0474645,1.27575,-0.15077,0.392319,1.61751,-0.100763,0.173739,1.68919,-0.00945246,0.000145453,1.63528,0.0382022,-0.057446,1.61128,-0.25489,-0.0958427,1.44152,-0.24867,-0.402781,1.36296,-0.294258,-0.740817,1.40292,-0.247976,-0.810419,1.38822,-0.161918,-0.0928662,1.53219,-0.108096,-0.411748,1.56545,-0.254523,-0.767436,1.5249,-0.224789,-0.818492,1.60191,-0.271259,0.456012,1.50353,-0.225851,-0.090954,1.26487,-0.265481,-0.0132853,1.22872,0.0665113,-0.110732,1.58267,0.0479073,-0.0312417,1.56523,
-0.199764,-0.0990352,1.53663,-0.232983,0.22318,1.52961,-0.262491,0.528434,1.50908,-0.22589,0.657946,1.52247,-0.343446,0.389861,1.3996,-0.390488,0.170399,1.32407,-0.289451,-0.0159538,1.27072,-0.255661,-0.0461298,1.28983,-0.124883,0.394816,1.6284,-0.0792848,0.167179,1.68493,-0.00136599,-0.00923454,1.62024,0.0376523,-0.0675959,1.58484,-0.24367,-0.0981767,1.45667,-0.246831,-0.410005,1.37021,-0.293729,-0.740487,1.4033,-0.24985,-0.806265,1.38761,-0.145921,-0.095164,1.54262,-0.101947,-0.425871,1.57472,-0.225974,-0.768858,1.63239,-0.169312,-0.827148,1.65625,-0.255645,0.454377,1.51631,-0.222623,-0.0914603,1.2802,-0.307225,-0.0786258,1.28238,0.0581105,-0.120156,1.55461,0.0457763,-0.0366675,1.54423,
-0.181579,-0.101866,1.55249,-0.213639,0.22075,1.54683,-0.242229,0.526549,1.52765,-0.208053,0.657936,1.53775,-0.33395,0.390337,1.42036,-0.380751,0.173236,1.34898,-0.287677,-0.0152065,1.28373,-0.25686,-0.0497659,1.30257,-0.0987592,0.394118,1.63931,-0.0569233,0.159381,1.68017,0.00769097,-0.0155067,1.5979,0.034403,-0.0759376,1.56103,-0.229256,-0.100768,1.47593,-0.24226,-0.414423,1.38015,-0.293083,-0.741051,1.40439,-0.251928,-0.802577,1.38749,-0.124727,-0.0981779,1.55511,-0.0866456,-0.437762,1.5876,-0.175445,-0.77649,1.68148,-0.11853,-0.823787,1.67624,-0.235577,0.452338,1.53455,-0.229638,-0.0999189,1.2976,-0.29374,-0.070643,1.26939,0.0449015,-0.130688,1.52837,0.0401863,-0.0535799,1.51598,
-0.168253,-0.102646,1.56219,-0.196599,0.218435,1.56125,-0.221374,0.522451,1.54766,-0.19056,0.656953,1.55437,-0.321205,0.391129,1.44682,-0.37372,0.170737,1.37142,-0.287496,-0.014068,1.30412,-0.260203,-0.0520473,1.31811,-0.0740108,0.391765,1.6469,-0.0368768,0.154807,1.67628,0.0131314,-0.0201642,1.58352,0.0294551,-0.0754954,1.54357,-0.220508,-0.100941,1.48488,-0.240472,-0.413862,1.38585,-0.290872,-0.742752,1.40691,-0.252046,-0.802501,1.38854,-0.107267,-0.0996251,1.56501,-0.0743286,-0.442298,1.60003,-0.10003,-0.775343,1.70805,-0.0499878,-0.833496,1.69922,-0.215663,0.448692,1.5531,-0.243252,-0.106034,1.31139,-0.303459,-0.0591611,1.28612,0.0369736,-0.136377,1.50947,0.0405949,-0.0715977,1.49635,
-0.145118,-0.105278,1.57954,-0.175189,0.214563,1.58053,-0.202685,0.517965,1.56771,-0.172423,0.654095,1.57341,-0.31027,0.388149,1.4693,-0.366395,0.172518,1.39789,-0.289348,-0.0135413,1.326,-0.262736,-0.0534102,1.33732,-0.0456482,0.384527,1.65693,-0.0146226,0.150089,1.67482,0.0206023,-0.0211069,1.56917,0.0161585,-0.0848185,1.53948,-0.200672,-0.102554,1.50624,-0.236803,-0.409422,1.39422,-0.288786,-0.74551,1.40943,-0.251393,-0.804676,1.3899,-0.0824494,-0.103086,1.5785,-0.0593032,-0.440307,1.61108,-0.0452203,-0.764356,1.71893,0.0226746,-0.831055,1.70117,-0.196203,0.444289,1.57308,-0.245031,-0.109168,1.32866,-0.308191,-0.0625936,1.3116,0.0260286,-0.141842,1.49776,0.0417165,-0.0560052,1.498,
-0.132523,-0.108376,1.58854,-0.169428,0.212856,1.5849,-0.200957,0.517278,1.56917,-0.152144,0.649266,1.59371,-0.294591,0.382339,1.50002,-0.357168,0.170889,1.42757,-0.288082,-0.0164372,1.3488,-0.265822,-0.0573477,1.35547,-0.0212121,0.378384,1.66691,0.0103358,0.147133,1.67364,0.0257721,-0.0229586,1.56259,0.01092,-0.092168,1.53593,-0.190831,-0.105229,1.51687,-0.23132,-0.406288,1.40125,-0.287961,-0.746158,1.41049,-0.252056,-0.803795,1.38889,-0.0675913,-0.106528,1.5857,-0.0374409,-0.448008,1.62915,-0.00995736,-0.781138,1.73687,0.0400455,-0.834112,1.70973,-0.193708,0.443389,1.57511,-0.250658,-0.112332,1.34505,-0.310073,-0.0624926,1.33108,0.0193483,-0.143955,1.4888,0.0357283,-0.0571868,1.48931,
-0.115846,-0.110677,1.60488,-0.130074,0.203376,1.62246,-0.150383,0.502795,1.61826,-0.131358,0.645472,1.61402,-0.280161,0.379327,1.52971,-0.341989,0.164351,1.46321,-0.286353,-0.0182429,1.37952,-0.26622,-0.060952,1.37975,0.00980698,0.372147,1.683,0.0332088,0.151817,1.67925,0.0343328,-0.0138644,1.5621,0.0142356,-0.0822577,1.53425,-0.176591,-0.107031,1.53726,-0.225359,-0.40746,1.4106,-0.285854,-0.74652,1.41268,-0.251778,-0.806528,1.38879,-0.0495625,-0.109216,1.59844,-0.01973,-0.449855,1.64257,0.00503213,-0.782822,1.74786,0.04756,-0.83795,1.7153,-0.145605,0.430021,1.62149,-0.253963,-0.116901,1.36859,-0.310766,-0.0502968,1.3491,0.017612,-0.14193,1.48574,0.0376253,-0.0600309,1.48434,
-0.0944888,-0.11197,1.62856,-0.117925,0.202035,1.63439,-0.136859,0.500565,1.62982,-0.106365,0.642279,1.63811,-0.26484,0.377578,1.55792,-0.330152,0.158724,1.48784,-0.278497,-0.022121,1.40912,-0.262143,-0.0654141,1.40565,0.0353982,0.366749,1.6957,0.0592954,0.155937,1.68681,0.0495966,-0.0104035,1.55946,0.0243766,-0.0735447,1.53034,-0.155964,-0.104497,1.56788,-0.216944,-0.409278,1.42432,-0.282323,-0.747146,1.41558,-0.251382,-0.809472,1.38858,-0.0286351,-0.113795,1.61594,-0.00760301,-0.448282,1.65097,0.00959478,-0.781332,1.75307,0.0490422,-0.839276,1.71607,-0.132418,0.427994,1.63314,-0.251731,-0.118516,1.39194,-0.31725,-0.0503681,1.3835,0.0181962,-0.138826,1.48591,-0.00012685,-0.10751,1.56908,
