-0.0993959,-0.101584,1.46446,-0.0832506,0.218432,1.4776,-0.0671637,0.52055,1.47684,-0.0414239,0.663883,1.47857,-0.227494,0.402548,1.42881,-0.307007,0.178169,1.40632,-0.2821,-0.00655153,1.32823,-0.266226,-0.0482796,1.31571,0.107893,0.381736,1.50974,0.216056,0.190674,1.50639,0.299452,0.0536151,1.39288,0.323608,-0.00375498,1.34362,-0.174554,-0.0943506,1.41425,-0.195395,-0.419317,1.39655,-0.163083,-0.778509,1.54206,-0.208008,-0.832031,1.49805,-0.0192466,-0.103653,1.44027,-0.0522743,-0.420215,1.39398,-0.0478382,-0.721416,1.37984,-0.0820923,-0.773926,1.35645,-0.0711985,0.44734,1.47915,-0.258594,-0.098971,1.30046,-0.209708,-0.054062,1.29311,0.336942,-0.0513968,1.31131,0.298689,-0.0236141,1.29842,
-0.0951583,-0.101739,1.47382,-0.0802803,0.217195,1.48735,-0.0653979,0.518406,1.48722,-0.0400649,0.662491,1.49015,-0.225277,0.3996,1.44521,-0.305598,0.170292,1.42602,-0.280841,-0.00844829,1.34702,-0.261898,-0.0536965,1.34291,0.110478,0.380311,1.5164,0.218642,0.189319,1.51243,0.303057,0.0526401,1.39743,0.333505,-0.00298076,1.35681,-0.170474,-0.0946727,1.42486,-0.182649,-0.408038,1.42272,-0.145815,-0.77744,1.57296,-0.124602,-0.796377,1.45236,-0.0151133,-0.103686,1.44855,-0.0569951,-0.41895,1.40336,-0.0468347,-0.71987,1.38019,-0.0275358,-0.738057,1.25985,-0.0691344,0.445403,1.48936,-0.253136,-0.103371,1.32452,-0.214872,-0.016804,1.35848,0.343606,-0.0514437,1.32454,0.324385,0.0107165,1.31703,
-0.0809625,-0.101153,1.50305,-0.0717835,0.214007,1.51525,-0.0618795,0.512288,1.51453,-0.0399854,0.658023,1.51394,-0.223347,0.393194,1.47661,-0.302877,0.164277,1.45684,-0.256571,-0.0459471,1.37997,-0.25162,-0.0774138,1.36992,0.11485,0.377707,1.53203,0.223539,0.185068,1.52814,0.307023,0.0500937,1.40946,0.338007,-0.00454057,1.37243,-0.156672,-0.0949601,1.45744,-0.131542,-0.440992,1.47468,-0.132509,-0.782345,1.58179,-0.115989,-0.800589,1.46186,-0.00135533,-0.102432,1.4748,-0.0555669,-0.413778,1.41639,-0.0429441,-0.712336,1.38283,-0.0281327,-0.730014,1.26309,-0.0644245,0.439939,1.51677,-0.246055,-0.115413,1.36347,-0.200816,-0.054088,1.35683,0.351478,-0.0522179,1.33971,0.351935,0.00865887,1.32856,
-0.0723915,-0.105437,1.528,-0.0666442,0.208464,1.53778,-0.0600925,0.506094,1.5341,-0.0410285,0.651908,1.53571,-0.223084,0.387091,1.50061,-0.300719,0.156423,1.48425,-0.27684,-0.0277219,1.41806,-0.257993,-0.0768047,1.3962,0.118057,0.3741,1.55191,0.226429,0.180505,1.54888,0.309138,0.0456194,1.42879,0.336422,-0.0106294,1.39133,-0.148736,-0.0999958,1.48389,-0.101137,-0.441069,1.48629,-0.0966261,-0.785745,1.56462,-0.0134907,-0.828685,1.4749,0.00734915,-0.105824,1.49828,-0.0491951,-0.412866,1.44165,-0.0415906,-0.709801,1.38477,-0.0273249,-0.729785,1.25986,-0.0618332,0.433837,1.53712,-0.248291,-0.115768,1.38167,-0.21363,-0.0678504,1.38526,0.349456,-0.0570366,1.35722,0.345424,0.0129238,1.347,
-0.0628188,-0.109429,1.55873,-0.0627571,0.202458,1.56305,-0.0610243,0.498729,1.555,-0.0428085,0.645841,1.55367,-0.223096,0.377465,1.52471,-0.299856,0.148765,1.51422,-0.273974,-0.0311258,1.43587,-0.246958,-0.0754773,1.43329,0.118444,0.369798,1.56777,0.226472,0.173816,1.56724,0.30823,0.0379444,1.44719,0.328189,-0.0200865,1.40758,-0.139902,-0.105049,1.51497,-0.0746417,-0.443044,1.49642,-0.0889354,-0.787283,1.56205,-0.00443771,-0.83271,1.4706,0.0172021,-0.108661,1.52892,-0.0393416,-0.417174,1.46557,-0.0406413,-0.7086,1.38576,-0.0284757,-0.730112,1.25817,-0.061628,0.426758,1.55904,-0.232479,-0.132873,1.41462,-0.192645,-0.0538395,1.42795,0.341613,-0.0713693,1.37578,0.343143,-0.00671624,1.35095,
-0.0566529,-0.118348,1.58918,-0.0601536,0.193573,1.58845,-0.0620326,0.490414,1.57458,-0.0463916,0.639307,1.5727,-0.224045,0.368792,1.55159,-0.296297,0.142897,1.54018,-0.264271,-0.0405121,1.47515,-0.23713,-0.0871807,1.46404,0.118671,0.365362,1.58665,0.224891,0.167706,1.58566,0.303439,0.0296787,1.46601,0.317169,-0.0327184,1.42846,-0.133921,-0.115085,1.54789,-0.0585596,-0.444762,1.50691,-0.0429163,-0.802643,1.48856,0.0232166,-0.852403,1.44726,0.0231904,-0.116211,1.55712,-0.0309386,-0.419856,1.47891,-0.0370629,-0.707416,1.38791,-0.0276535,-0.728252,1.26371,-0.0617689,0.418245,1.58012,-0.226418,-0.146388,1.44596,-0.18135,-0.118961,1.49233,0.331029,-0.0834037,1.39454,0.329845,-0.0150559,1.361,
-0.0517999,-0.122757,1.61796,-0.0575516,0.186977,1.61245,-0.0619155,0.482294,1.59403,-0.0495822,0.632894,1.59008,-0.224357,0.362108,1.57594,-0.289328,0.129651,1.57601,-0.261687,-0.0509664,1.49957,-0.231602,-0.0962955,1.49583,0.118013,0.362946,1.60593,0.22142,0.160089,1.61074,0.287964,0.0063388,1.50362,0.301331,-0.0470689,1.45942,-0.129446,-0.120286,1.5769,-0.0462516,-0.446961,1.52883,-0.0603515,-0.787247,1.6004,0.00317383,-0.833496,1.55078,0.0281635,-0.119689,1.58579,-0.0156096,-0.417229,1.48242,-0.0263229,-0.707188,1.39497,-0.018804,-0.727552,1.27365,-0.0610079,0.410433,1.60073,-0.218535,-0.157893,1.47572,-0.17688,-0.12565,1.52383,0.311247,-0.100947,1.43118,0.31024,-0.0338407,1.416,
-0.0477071,-0.126676,1.6434,-0.0550903,0.182385,1.63355,-0.0612135,0.477346,1.61054,-0.0530286,0.627173,1.60706,-0.222809,0.356649,1.59884,-0.281512,0.125727,1.59947,-0.255607,-0.0588022,1.53328,-0.224048,-0.104789,1.52697,0.118583,0.362898,1.62181,0.216172,0.15659,1.6307,0.276006,0.0005667,1.52229,0.281918,-0.0646782,1.48585,-0.12526,-0.125786,1.60606,-0.0324307,-0.460665,1.57152,-0.00500227,-0.796374,1.51495,0.0574188,-0.841797,1.46582,0.0319557,-0.122122,1.60796,0.00417167,-0.422866,1.49349,-0.00680407,-0.711483,1.41019,-0.00172295,-0.731524,1.29133,-0.0598588,0.405538,1.61841,-0.211845,-0.166351,1.50624,-0.168039,-0.128809,1.55469,0.290879,-0.113916,1.45938,0.295811,-0.0576811,1.44207,
-0.0427142,-0.12725,1.66698,-0.0512539,0.181157,1.65412,-0.0587498,0.475608,1.62783,-0.0551136,0.626194,1.62331,-0.21722,0.356528,1.62509,-0.274732,0.117066,1.62875,-0.247306,-0.0667761,1.55947,-0.226737,-0.110072,1.55317,0.120119,0.364365,1.63744,0.20968,0.156432,1.65638,0.258543,-0.0111875,1.56034,0.263986,-0.0737035,1.51946,-0.120592,-0.126532,1.62994,-0.0303859,-0.471365,1.61054,0.0149578,-0.781578,1.53527,0.0769658,-0.827449,1.48599,0.0369928,-0.122457,1.631,0.0140889,-0.464423,1.564,0.0243233,-0.718301,1.43389,0.0261316,-0.739711,1.31309,-0.0570268,0.40391,1.63657,-0.20385,-0.172001,1.53572,-0.178173,-0.0996057,1.53096,0.268325,-0.135491,1.50002,0.250131,-0.0968352,1.46,
-0.0335897,-0.125407,1.68995,-0.0447057,0.183183,1.67392,-0.0546161,0.477781,1.64464,-0.0544869,0.627784,1.63669,-0.213399,0.356565,1.64241,-0.266123,0.116838,1.65742,-0.23711,-0.068873,1.59368,-0.219979,-0.111108,1.5823,0.123008,0.367082,1.65126,0.207392,0.158887,1.67478,0.249838,-0.0133676,1.5835,0.248876,-0.0758391,1.55742,-0.111125,-0.128818,1.65543,-0.0373044,-0.474503,1.65403,-0.058975,-0.796365,1.76185,-0.0831299,-0.849121,1.67285,0.045641,-0.116846,1.65234,0.0221661,-0.464582,1.5676,0.0443553,-0.726251,1.45872,0.0448631,-0.748866,1.33648,-0.0522998,0.406051,1.65412,-0.201909,-0.171442,1.56374,-0.169314,-0.102884,1.55935,0.251483,-0.145683,1.53865,0.246518,-0.0840637,1.51579,
